,Co3O(OH),Co3O,Co3O Degradation,Co4O4,Average % Diff,% Diff Scaled,Uniqueness,Uniqueness Scaled,Score
166,100.0,100.0,100.0,100.0,100.0,1.0,2.2329589096802427,0.04950842838246808,0.524754214191234
167,100.0,100.0,100.0,100.0,100.0,1.0,9.754521886966362,0.2162740416550015,0.6081370208275008
168,100.0,100.0,100.0,100.0,100.0,1.0,0.28415401571803695,0.006300169105566598,0.5031500845527833
169,100.0,0.0,0.0,100.0,100.0,1.0,3.691257481584377,0.08184134328492368,0.5409206716424618
170,100.0,100.0,100.0,100.0,100.0,1.0,14.58128641400461,0.3232914725938136,0.6616457362969068
171,100.0,100.0,100.0,100.0,100.0,1.0,0.09416622573024697,0.002087822495256239,0.5010439112476281
172,100.0,100.0,100.0,100.0,100.0,1.0,0.33970262419767994,0.007531774529534735,0.5037658872647673
173,100.0,100.0,100.0,100.0,100.0,1.0,16.495018685446997,0.3657221132532473,0.6828610566266237
174,0.0,100.0,100.0,100.0,100.0,1.0,11.601652074629092,0.2572280028822103,0.6286140014411051
175,100.0,100.0,100.0,100.0,100.0,1.0,1.0307073258134138,0.022852502839215187,0.5114262514196076
176,100.0,100.0,100.0,100.0,100.0,1.0,3.020019898586667,0.06695888500886794,0.533479442504434
177,100.0,0.0,0.0,100.0,100.0,1.0,10.712221272339002,0.23750783652113486,0.6187539182605675
178,0.0,0.0,0.0,100.0,100.0,1.0,13.457953952794036,0.29838531580586386,0.6491926579029319
179,75.68459424103008,0.0,0.0,100.0,87.84229712051504,0.5419648796858146,25.25325780492376,0.5599069020209178,0.5509358908533661
180,83.43625059024396,100.0,100.0,84.74830364172378,89.39485141065592,0.6004565534936143,0.0,0.0,0.30022827674680713
181,100.0,0.0,0.0,100.0,100.0,1.0,0.5693852706755693,0.01262422240421357,0.5063121112021067
182,100.0,0.0,0.0,100.0,100.0,1.0,5.475678080109857,0.12140492818714217,0.560702464093571
183,100.0,100.0,100.0,100.0,100.0,1.0,0.41001057033010424,0.00909061911943093,0.5045453095597154
184,100.0,100.0,100.0,100.0,100.0,1.0,0.21351446523579828,0.004733972293409202,0.5023669861467046
185,100.0,0.0,0.0,100.0,100.0,1.0,0.10242251121280982,0.0022708781335604865,0.5011354390667803
186,100.0,100.0,100.0,100.0,100.0,1.0,1.0621578969674652,0.023549814528569576,0.5117749072642848
187,100.0,100.0,100.0,100.0,100.0,1.0,0.28648207570340883,0.006351786083629298,0.5031758930418146
188,100.0,100.0,100.0,100.0,100.0,1.0,3.9899719287622277,0.08846434147391898,0.5442321707369595
189,100.0,100.0,100.0,100.0,100.0,1.0,0.9294971115751135,0.020608503354285712,0.5103042516771429
190,100.0,0.0,0.0,100.0,100.0,1.0,9.33528575907606,0.2069788765164847,0.6034894382582423
191,100.0,0.0,0.0,100.0,100.0,1.0,0.0767930640316385,0.0017026304847790903,0.5008513152423896
